leftHip,rightHip
-0.635558891306517,-0.6537196845911205
-0.6356451060833381,-0.6538464307043906
-0.6357313208601594,-0.6539731768176608
-0.6358175356369806,-0.6540999229309308
-0.635903750413802,-0.654226669044201
-0.6359899651906232,-0.6543534151574713
-0.6360761799674445,-0.6544801612707413
-0.6361623947442657,-0.6546069073840115
-0.636248609521087,-0.6547336534972815
-0.6363348242979082,-0.6548603996105518
-0.6364210390747295,-0.654987145723822
-0.6365072538515507,-0.655113891837092
-0.6365934686283721,-0.6552406379503621
-0.6366796834051933,-0.6553673840636323
-0.6367658981820143,-0.6554941301769025
-0.6368521129588356,-0.6556208762901726
-0.636938327735657,-0.6557476224034426
-0.6370245425124782,-0.6558743685167129
-0.6371107572892994,-0.656001114629983
-0.6371969720661207,-0.6561278607432532
-0.6372831868429419,-0.6562546068565234
-0.6373694016197633,-0.6563813529697935
-0.6374556163965845,-0.6565080990830636
-0.6375418311734058,-0.6566348451963336
-0.637628045950227,-0.6567615913096039
-0.6377142607270483,-0.6568883374228739
-0.6378004755038695,-0.6570150835361441
-0.6378866902806908,-0.6571418296494144
-0.637972905057512,-0.6572685757626844
-0.6380591198343333,-0.6573953218759546
-0.6381453346111545,-0.6575220679892246
-0.6382315493879758,-0.6576488141024949
-0.638317764164797,-0.657775560215765
-0.6384039789416183,-0.6579023063290351
-0.6384901937184395,-0.6580290524423053
-0.6385764084952608,-0.6581557985555754
-0.638662623272082,-0.6582825446688456
-0.6387488380489033,-0.6584092907821157
-0.6387070194494173,-0.6584598965826718
-0.6386652008499315,-0.6585105023832278
-0.6386233822504457,-0.6585611081837839
-0.6385815636509597,-0.6586117139843397
-0.6385397450514738,-0.6586623197848959
-0.638497926451988,-0.6587129255854519
-0.6384561078525021,-0.658763531386008
-0.6384142892530162,-0.658814137186564
-0.6383724706535303,-0.6588647429871198
-0.6383306520540445,-0.6589153487876761
-0.6382888334545587,-0.6589659545882319
-0.6382470148550727,-0.6590165603887881
-0.6382051962555868,-0.6590671661893441
-0.6381633776561009,-0.6591177719899002
-0.638121559056615,-0.6591683777904562
-0.6380797404571291,-0.6592189835910123
-0.6380379218576433,-0.6592695893915681
-0.6379961032581575,-0.6593201951921241
-0.6379542846586715,-0.6593708009926802
-0.6379124660591856,-0.6594214067932364
-0.6378706474596997,-0.6594720125937922
-0.6378288288602139,-0.6595226183943484
-0.6377870102607279,-0.6595732241949043
-0.6377451916612421,-0.6596238299954603
-0.6377033730617563,-0.6596744357960164
-0.6376615544622704,-0.6597250415965724
-0.6376197358627845,-0.6597756473971286
-0.6375779172632986,-0.6598262531976846
-0.6375360986638127,-0.6598768589982404
-0.6374942800643268,-0.6599274647987965
-0.6374524614648409,-0.6599780705993525
-0.6374106428653551,-0.6600286763999086
-0.6373688242658692,-0.6600792822004646
-0.6373270056663832,-0.6601298880010207
-0.6372851870668974,-0.6601804938015766
-0.6372433684674115,-0.6602310996021327
-0.6372015498679257,-0.6602817054026887
-0.6371597312684397,-0.6603323112032448
-0.6371179126689539,-0.6603829170038008
-0.637076094069468,-0.6604335228043569
-0.637034275469982,-0.6604841286049129
-0.6369924568704961,-0.6605347344054688
-0.6369506382710104,-0.6605853402060249
-0.6369088196715245,-0.6606359460065809
-0.6368670010720385,-0.660686551807137
-0.6368251824725527,-0.660737157607693
-0.6367833638730669,-0.660787763408249
-0.636741545273581,-0.660838369208805
-0.636699726674095,-0.6608889750093611
-0.6366579080746091,-0.6609395808099171
-0.6366160894751233,-0.6609901866104732
-0.6365742708756373,-0.6610407924110292
-0.6365324522761515,-0.6610913982115852
-0.6364906336766657,-0.6611420040121412
-0.6364488150771798,-0.6611926098126972
-0.6364069964776939,-0.6612432156132533
-0.636365177878208,-0.6612938214138093
-0.6363233592787221,-0.6613444272143654
-0.6362815406792363,-0.6613950330149214
-0.6362397220797503,-0.6614456388154775
-0.6361979034802645,-0.6614962446160335
-0.6361560848807786,-0.6615468504165894
-0.6361142662812928,-0.6615974562171455
-0.6360724476818068,-0.6616480620177015
-0.6358533923433923,-0.6633226950916056
-0.6356343370049778,-0.6649973281655095
-0.6354152816665634,-0.6666719612394136
-0.6351962263281489,-0.6683465943133176
-0.6349771709897345,-0.6700212273872216
-0.6347581156513199,-0.6716958604611255
-0.6345390603129054,-0.6733704935350294
-0.6343200049744909,-0.6750451266089335
-0.6341009496360764,-0.6767197596828376
-0.633881894297662,-0.6783943927567415
-0.6336628389592475,-0.6800690258306455
-0.633443783620833,-0.6817436589045496
-0.6332247282824185,-0.6834182919784535
-0.633005672944004,-0.6850929250523574
-0.6327866176055895,-0.6867675581262616
-0.6325675622671751,-0.6884421912001655
-0.6323485069287605,-0.6901168242740695
-0.6321294515903462,-0.6917914573479734
-0.6319103962519316,-0.6934660904218775
-0.6316913409135172,-0.6951407234957816
-0.6314722855751027,-0.6968153565696855
-0.6312532302366881,-0.6984899896435895
-0.6310341748982737,-0.7001646227174935
-0.6308151195598592,-0.7018392557913975
-0.6305960642214448,-0.7035138888653014
-0.6303770088830303,-0.7051885219392054
-0.6301579535446158,-0.7068631550131094
-0.6299388982062013,-0.7085377880870135
-0.6297198428677868,-0.7102124211609174
-0.6295007875293723,-0.7118870542348215
-0.6292817321909578,-0.7135616873087255
-0.6290626768525434,-0.7152363203826294
-0.6288436215141289,-0.7169109534565333
-0.6286245661757144,-0.7185855865304375
-0.6284055108372999,-0.7202602196043414
-0.6281864554988854,-0.7219348526782454
-0.6279674001604709,-0.7236094857521495
-0.6277483448220564,-0.7252841188260534
-0.627529289483642,-0.7269587518999575
-0.6273102341452275,-0.7286333849738614
-0.627091178806813,-0.7303080180477654
-0.6268721234683985,-0.7319826511216695
-0.626653068129984,-0.7336572841955734
-0.6264340127915695,-0.7353319172694773
-0.626214957453155,-0.7370065503433815
-0.6259959021147405,-0.7386811834172854
-0.6257768467763262,-0.7403558164911894
-0.6255577914379116,-0.7420304495650935
-0.6253387360994972,-0.7437050826389974
-0.6251196807610826,-0.7453797157129014
-0.6249006254226681,-0.7470543487868053
-0.6246815700842536,-0.7487289818607092
-0.6244625147458392,-0.7504036149346134
-0.6242434594074248,-0.7520782480085174
-0.6240244040690102,-0.7537528810824213
-0.6238053487305958,-0.7554275141563253
-0.6235862933921813,-0.7571021472302293
-0.6233672380537668,-0.7587767803041334
-0.6231481827153522,-0.7604514133780373
-0.6229291273769378,-0.7621260464519414
-0.6227100720385234,-0.7638006795258453
-0.6224910167001089,-0.7654753125997493
-0.6222719613616944,-0.7671499456736532
-0.6220529060232799,-0.7688245787475574
-0.6220687617019741,-0.7687371518902567
-0.6220846173806684,-0.7686497250329563
-0.6221004730593627,-0.7685622981756557
-0.6221163287380569,-0.7684748713183552
-0.6221321844167511,-0.7683874444610547
-0.6221480400954454,-0.7683000176037542
-0.6221638957741397,-0.7682125907464536
-0.6221797514528339,-0.768125163889153
-0.6221956071315281,-0.7680377370318525
-0.6222114628102224,-0.767950310174552
-0.6222273184889167,-0.7678628833172515
-0.6222431741676108,-0.7677754564599509
-0.6222590298463051,-0.7676880296026505
-0.6222748855249993,-0.76760060274535
-0.6222907412036935,-0.7675131758880493
-0.6223065968823878,-0.7674257490307488
-0.6223224525610821,-0.7673383221734483
-0.6223383082397763,-0.7672508953161478
-0.6223541639184705,-0.7671634684588472
-0.6223700195971649,-0.7670760416015467
-0.6223858752758591,-0.7669886147442463
-0.6224017309545533,-0.7669011878869456
-0.6224175866332475,-0.766813761029645
-0.6224334423119418,-0.7667263341723446
-0.622449297990636,-0.766638907315044
-0.6224651536693303,-0.7665514804577436
-0.6224810093480245,-0.766464053600443
-0.6224968650267187,-0.7663766267431426
-0.622512720705413,-0.7662891998858419
-0.6225285763841073,-0.7662017730285413
-0.6225444320628015,-0.7661143461712409
-0.6225602877414957,-0.7660269193139404
-0.6225761434201901,-0.7659394924566398
-0.6225919990988843,-0.7658520655993392
-0.6226078547775785,-0.7657646387420387
-0.6226237104562727,-0.7656772118847381
-0.622639566134967,-0.7655897850274376
-0.6226554218136612,-0.7655023581701371
-0.6226712774923555,-0.7654149313128367
-0.6226871331710497,-0.7653275044555361
-0.622702988849744,-0.7652400775982356
-0.6227188445284382,-0.765152650740935
-0.6227347002071325,-0.7650652238836345
-0.6227505558858267,-0.764977797026334
-0.622766411564521,-0.7648903701690334
-0.6227822672432152,-0.7648029433117329
-0.6227981229219095,-0.7647155164544324
-0.6228139786006037,-0.7646280895971319
-0.622829834279298,-0.7645406627398312
-0.6228456899579922,-0.7644532358825308
-0.6228615456366864,-0.7643658090252302
-0.6228774013153807,-0.7642783821679296
-0.6228932569940749,-0.7641909553106292
-0.6229091126727692,-0.7641035284533286
-0.6229249683514634,-0.7640161015960282
-0.6229408240301577,-0.7639286747387277
-0.6229566797088519,-0.763841247881427
-0.622972535387546,-0.7637538210241266
-0.6229883910662405,-0.763666394166826
-0.6230042467449346,-0.7635789673095255
-0.6230201024236288,-0.763491540452225
-0.623035958102323,-0.7634041135949243
-0.6230518137810174,-0.7633166867376239
-0.6230676694597116,-0.7632292598803233
-0.6224542225510151,-0.7621633003857081
-0.6218407756423187,-0.7610973408910932
-0.6212273287336221,-0.760031381396478
-0.6206138818249257,-0.758965421901863
-0.6200004349162292,-0.7578994624072478
-0.6193869880075327,-0.7568335029126327
-0.6187735410988362,-0.7557675434180177
-0.6181600941901397,-0.7547015839234026
-0.6175466472814433,-0.7536356244287874
-0.6169332003727467,-0.7525696649341722
-0.6163197534640502,-0.7515037054395572
-0.6157063065553537,-0.7504377459449421
-0.6150928596466573,-0.7493717864503271
-0.6144794127379608,-0.7483058269557119
-0.6138659658292642,-0.7472398674610968
-0.6132525189205679,-0.7461739079664818
-0.6126390720118713,-0.7451079484718667
-0.6120256251031748,-0.7440419889772515
-0.6114121781944784,-0.7429760294826365
-0.6107987312857819,-0.7419100699880213
-0.6101852843770853,-0.7408441104934064
-0.6095718374683888,-0.7397781509987912
-0.6089583905596924,-0.7387121915041761
-0.6083449436509959,-0.7376462320095608
-0.6077314967422993,-0.7365802725149458
-0.6071180498336028,-0.7355143130203308
-0.6065046029249064,-0.7344483535257156
-0.60589115601621,-0.7333823940311005
-0.6052777091075134,-0.7323164345364854
-0.6046642621988169,-0.7312504750418705
-0.6040508152901205,-0.7301845155472553
-0.6034373683814239,-0.7291185560526401
-0.6028239214727275,-0.7280525965580251
-0.602210474564031,-0.72698663706341
-0.6015970276553345,-0.7259206775687949
-0.6009835807466379,-0.7248547180741797
-0.6003701338379415,-0.7237887585795647
-0.599756686929245,-0.7227227990849495
-0.5991432400205484,-0.7216568395903346
-0.598529793111852,-0.7205908800957194
-0.5979163462031556,-0.7195249206011043
-0.597302899294459,-0.7184589611064892
-0.5966894523857624,-0.7173930016118741
-0.5960760054770661,-0.716327042117259
-0.5954625585683695,-0.7152610826226438
-0.5948491116596731,-0.7141951231280288
-0.5942356647509766,-0.7131291636334138
-0.5936222178422801,-0.7120632041387986
-0.5930087709335836,-0.7109972446441835
-0.5923953240248871,-0.7099312851495683
-0.5917818771161906,-0.7088653256549533
-0.5911684302074941,-0.7077993661603381
-0.5905549832987976,-0.706733406665723
-0.5899415363901012,-0.705667447171108
-0.5893280894814046,-0.7046014876764929
-0.5887146425727082,-0.7035355281818777
-0.5881011956640116,-0.7024695686872627
-0.5874877487553153,-0.7014036091926475
-0.5868743018466187,-0.7003376496980325
-0.5862608549379221,-0.6992716902034174
-0.5856474080292258,-0.6982057307088023
-0.5850339611205292,-0.6971397712141871
-0.5844205142118327,-0.6960738117195722
-0.5838070673031363,-0.695007852224957
-0.5838233999263517,-0.6868295502319411
-0.5838397325495671,-0.6786512482389251
-0.5838560651727825,-0.670472946245909
-0.5838723977959979,-0.662294644252893
-0.5838887304192134,-0.6541163422598771
-0.5839050630424288,-0.6459380402668611
-0.5839213956656443,-0.6377597382738451
-0.5839377282888597,-0.6295814362808292
-0.583954060912075,-0.6214031342878131
-0.5839703935352906,-0.6132248322947972
-0.583986726158506,-0.6050465303017812
-0.5840030587817214,-0.5968682283087652
-0.5840193914049369,-0.5886899263157492
-0.5840357240281522,-0.5805116243227332
-0.5840520566513676,-0.5723333223297172
-0.5840683892745832,-0.5641550203367013
-0.5840847218977985,-0.5559767183436853
-0.584101054521014,-0.5477984163506694
-0.5841173871442293,-0.5396201143576534
-0.5841337197674448,-0.5314418123646374
-0.5841500523906602,-0.5232635103716214
-0.5841663850138756,-0.5150852083786054
-0.5841827176370912,-0.5069069063855894
-0.5841990502603065,-0.4987286043925735
-0.5842153828835219,-0.49055030239955744
-0.5842317155067374,-0.4823720004065415
-0.5842480481299528,-0.47419369841352554
-0.5842643807531682,-0.46601539642050954
-0.5842807133763837,-0.45783709442749354
-0.5842970459995991,-0.44965879243447754
-0.5843133786228145,-0.4414804904414616
-0.58432971124603,-0.43330218844844554
-0.5843460438692453,-0.4251238864554296
-0.5843623764924607,-0.41694558446241364
-0.5843787091156762,-0.40876728246939764
-0.5843950417388917,-0.40058898047638164
-0.5844113743621071,-0.3924106784833657
-0.5844277069853225,-0.3842323764903497
-0.5844440396085379,-0.37605407449733375
-0.5844603722317534,-0.36787577250431774
-0.5844767048549688,-0.35969747051130174
-0.5844930374781843,-0.3515191685182858
-0.5845093701013997,-0.34334086652526985
-0.584525702724615,-0.3351625645322538
-0.5845420353478304,-0.32698426253923785
-0.5845583679710459,-0.31880596054622184
-0.5845747005942614,-0.31062765855320584
-0.5845910332174767,-0.3024493565601899
-0.5846073658406922,-0.2942710545671739
-0.5846236984639076,-0.28609275257415795
-0.584640031087123,-0.27791445058114195
-0.5846563637103385,-0.26973614858812595
-0.584672696333554,-0.26155784659511
-0.5846890289567694,-0.25337954460209405
-0.5847053615799848,-0.245201242609078
-0.5847216942032002,-0.23702294061606205
-0.5847380268264156,-0.22884463862304605
-0.5847543594496311,-0.22066633663003007
-0.5847706920728465,-0.2124880346370141
-0.5847870246960619,-0.20430973264399813
-0.5848033573192774,-0.19613143065098212
-0.5848196899424928,-0.18795312865796618
-0.5848360225657081,-0.17977482666495018
-0.5848523551889236,-0.1715965246719342
-0.5851764157064553,-0.17832625341350097
-0.5855004762239869,-0.18505598215506777
-0.5858245367415186,-0.19178571089663451
-0.5861485972590502,-0.19851543963820129
-0.5864726577765819,-0.2052451683797681
-0.5867967182941135,-0.21197489712133485
-0.5871207788116451,-0.21870462586290165
-0.5874448393291768,-0.2254343546044684
-0.5877688998467084,-0.23216408334603522
-0.5880929603642401,-0.238893812087602
-0.5884170208817717,-0.24562354082916876
-0.5887410813993033,-0.25235326957073556
-0.589065141916835,-0.2590829983123023
-0.5893892024343665,-0.26581272705386916
-0.5897132629518983,-0.2725424557954359
-0.5900373234694299,-0.2792721845370027
-0.5903613839869616,-0.28600191327856944
-0.5906854445044932,-0.29273164202013624
-0.5910095050220249,-0.29946137076170304
-0.5913335655395565,-0.3061910995032698
-0.5916576260570882,-0.31292082824483664
-0.5919816865746198,-0.3196505569864034
-0.5923057470921514,-0.3263802857279701
-0.5926298076096831,-0.3331100144695369
-0.5929538681272147,-0.3398397432111037
-0.5932779286447464,-0.34656947195267046
-0.5936019891622779,-0.3532992006942372
-0.5939260496798096,-0.360028929435804
-0.5942501101973412,-0.3667586581773708
-0.5945741707148728,-0.37348838691893754
-0.5948982312324045,-0.3802181156605044
-0.5952222917499361,-0.38694784440207114
-0.5955463522674678,-0.39367757314363794
-0.5958704127849994,-0.40040730188520474
-0.5961944733025312,-0.4071370306267715
-0.5965185338200627,-0.4138667593683383
-0.5968425943375945,-0.420596488109905
-0.5971666548551261,-0.4273262168514719
-0.5974907153726576,-0.4340559455930386
-0.5978147758901894,-0.4407856743346054
-0.5981388364077209,-0.44751540307617216
-0.5984628969252527,-0.45424513181773896
-0.5987869574427843,-0.46097486055930575
-0.5991110179603159,-0.4677045893008725
-0.5994350784778476,-0.47443431804243935
-0.5997591389953791,-0.4811640467840061
-0.6000831995129108,-0.4878937755255728
-0.6004072600304424,-0.4946235042671397
-0.6007313205479741,-0.5013532330087065
-0.6010553810655058,-0.5080829617502731
-0.6013794415830374,-0.51481269049184
-0.6017035021005691,-0.5215424192334067
-0.6020275626181006,-0.5282721479749736
-0.6023516231356324,-0.5350018767165403
-0.602675683653164,-0.5417316054581071
-0.6029997441706956,-0.5484613341996739
-0.6033238046882273,-0.5551910629412407
-0.6036478652057589,-0.5619207916828075
-0.6039719257232905,-0.5686505204243743
-0.6042959862408221,-0.575380249165941
-0.6046200467583538,-0.5821099779075078
-0.6049441072758854,-0.5888397066490746
-0.6052681677934171,-0.5955694353906413
-0.6055922283109487,-0.6022991641322081
-0.6055975783993267,-0.6022229973097004
-0.6056029284877048,-0.6021468304871928
-0.6056082785760828,-0.6020706636646851
-0.605613628664461,-0.6019944968421774
-0.605618978752839,-0.6019183300196698
-0.605624328841217,-0.6018421631971621
-0.6056296789295951,-0.6017659963746544
-0.6056350290179731,-0.6016898295521468
-0.6056403791063512,-0.6016136627296391
-0.6056457291947291,-0.6015374959071313
-0.6056510792831071,-0.6014613290846237
-0.6056564293714852,-0.601385162262116
-0.6056617794598632,-0.6013089954396084
-0.6056671295482413,-0.6012328286171007
-0.6056724796366193,-0.601156661794593
-0.6056778297249973,-0.6010804949720854
-0.6056831798133754,-0.6010043281495776
-0.6056885299017534,-0.6009281613270699
-0.6056938799901316,-0.6008519945045623
-0.6056992300785096,-0.6007758276820546
-0.6057045801668876,-0.600699660859547
-0.6057099302552656,-0.6006234940370393
-0.6057152803436436,-0.6005473272145315
-0.6057206304320217,-0.6004711603920239
-0.6057259805203997,-0.6003949935695162
-0.6057313306087777,-0.6003188267470085
-0.6057366806971558,-0.6002426599245009
-0.6057420307855338,-0.6001664931019932
-0.6057473808739119,-0.6000903262794856
-0.6057527309622899,-0.6000141594569779
-0.6057580810506679,-0.5999379926344702
-0.605763431139046,-0.5998618258119626
-0.605768781227424,-0.5997856589894548
-0.605774131315802,-0.5997094921669471
-0.60577948140418,-0.5996333253444395
-0.605784831492558,-0.5995571585219318
-0.6057901815809361,-0.5994809916994241
-0.6057955316693142,-0.5994048248769165
-0.6058008817576922,-0.5993286580544088
-0.6058062318460703,-0.5992524912319012
-0.6058115819344483,-0.5991763244093935
-0.6058169320228263,-0.5991001575868858
-0.6058222821112044,-0.5990239907643782
-0.6058276321995824,-0.5989478239418704
-0.6058329822879605,-0.5988716571193627
-0.6058383323763384,-0.5987954902968551
-0.6058436824647165,-0.5987193234743474
-0.6058490325530945,-0.5986431566518396
-0.6058543826414726,-0.598566989829332
-0.6058597327298506,-0.5984908230068243
-0.6058650828182287,-0.5984146561843167
-0.6058704329066067,-0.598338489361809
-0.6058757829949847,-0.5982623225393013
-0.6058811330833628,-0.5981861557167937
-0.6058864831717408,-0.598109988894286
-0.6058918332601189,-0.5980338220717782
-0.6058971833484968,-0.5979576552492706
-0.605902533436875,-0.5978814884267629
-0.6059078835252529,-0.5978053216042553
-0.6059132336136309,-0.5977291547817476
-0.6059185837020091,-0.5976529879592399
-0.605923933790387,-0.5975768211367323
-0.6059292838787652,-0.5975006543142246
-0.6059346339671432,-0.597424487491717
-0.6056451932164213,-0.5954916431864181
-0.6053557524656994,-0.5935587988811195
-0.6050663117149774,-0.5916259545758208
-0.6047768709642555,-0.5896931102705221
-0.6044874302135337,-0.5877602659652233
-0.6041979894628118,-0.5858274216599246
-0.6039085487120899,-0.5838945773546259
-0.603619107961368,-0.5819617330493272
-0.603329667210646,-0.5800288887440285
-0.6030402264599241,-0.5780960444387298
-0.6027507857092023,-0.576163200133431
-0.6024613449584804,-0.5742303558281323
-0.6021719042077585,-0.5722975115228336
-0.6018824634570366,-0.5703646672175349
-0.6015930227063147,-0.5684318229122363
-0.6013035819555927,-0.5664989786069375
-0.6010141412048707,-0.5645661343016387
-0.6007247004541489,-0.56263328999634
-0.600435259703427,-0.5607004456910414
-0.6001458189527051,-0.5587676013857427
-0.5998563782019832,-0.5568347570804439
-0.5995669374512612,-0.5549019127751451
-0.5992774967005394,-0.5529690684698465
-0.5989880559498175,-0.5510362241645478
-0.5986986151990956,-0.5491033798592491
-0.5984091744483736,-0.5471705355539503
-0.5981197336976517,-0.5452376912486516
-0.5978302929469299,-0.5433048469433529
-0.597540852196208,-0.5413720026380542
-0.5972514114454861,-0.5394391583327555
-0.5969619706947641,-0.5375063140274567
-0.5966725299440423,-0.5355734697221581
-0.5963830891933204,-0.5336406254168593
-0.5960936484425985,-0.5317077811115606
-0.5958042076918765,-0.529774936806262
-0.5955147669411547,-0.5278420925009631
-0.5952253261904328,-0.5259092481956644
-0.5949358854397108,-0.5239764038903658
-0.594646444688989,-0.522043559585067
-0.594357003938267,-0.5201107152797684
-0.5940675631875452,-0.5181778709744697
-0.5937781224368233,-0.5162450266691708
-0.5934886816861014,-0.5143121823638722
-0.5931992409353795,-0.5123793380585735
-0.5929098001846574,-0.5104464937532748
-0.5926203594339357,-0.5085136494479761
-0.5923309186832137,-0.5065808051426773
-0.5920414779324918,-0.5046479608373786
-0.5917520371817699,-0.5027151165320799
-0.5914625964310479,-0.5007822722267812
-0.591173155680326,-0.49884942792148246
-0.5908837149296042,-0.49691658361618374
-0.5905942741788823,-0.4949837393108851
-0.5903048334281604,-0.49305089500558635
-0.5900153926774385,-0.4911180507002876
-0.5897259519267165,-0.4891852063949889
-0.5894365111759947,-0.4872523620896902
-0.5891470704252727,-0.4853195177843915
-0.5888576296745509,-0.4833866734790928
-0.588568188923829,-0.4814538291737941
-0.5882787481731071,-0.4795209848684953
-0.5879893074223852,-0.4775881405631966
-0.5876998666716632,-0.47565529625789793
-0.5874104259209414,-0.4737224519525992
-0.587538247745087,-0.47394121312312215
-0.5876660695692326,-0.4741599742936449
-0.5877938913933783,-0.4743787354641679
-0.587921713217524,-0.47459749663469075
-0.5880495350416696,-0.47481625780521375
-0.5881773568658152,-0.4750350189757365
-0.5883051786899608,-0.47525378014625946
-0.5884330005141065,-0.4754725413167824
-0.5885608223382521,-0.47569130248730523
-0.5886886441623977,-0.4759100636578282
-0.5888164659865435,-0.47612882482835106
-0.5889442878106891,-0.47634758599887395
-0.5890721096348347,-0.4765663471693969
-0.5891999314589803,-0.47678510833991977
-0.5893277532831259,-0.4770038695104427
-0.5894555751072716,-0.4772226306809656
-0.5895833969314173,-0.47744139185148843
-0.5897112187555629,-0.4776601530220114
-0.5898390405797086,-0.4778789141925342
-0.5899668624038541,-0.47809767536305714
-0.5900946842279998,-0.4783164365335801
-0.5902225060521454,-0.47853519770410297
-0.590350327876291,-0.47875395887462585
-0.5904781497004368,-0.47897272004514874
-0.5906059715245823,-0.4791914812156716
-0.590733793348728,-0.47941024238619456
-0.5908616151728737,-0.47962900355671745
-0.5909894369970193,-0.47984776472724033
-0.591117258821165,-0.4800665258977633
-0.5912450806453106,-0.48028528706828616
-0.5913729024694562,-0.480504048238809
-0.5915007242936019,-0.4807228094093319
-0.5916285461177475,-0.48094157057985476
-0.5917563679418931,-0.4811603317503777
-0.5918841897660387,-0.48137909292090064
-0.5920120115901844,-0.4815978540914235
-0.5921398334143301,-0.4818166152619464
-0.5922676552384757,-0.4820353764324693
-0.5923954770626212,-0.4822541376029922
-0.5925232988867669,-0.4824728987735151
-0.5926511207109126,-0.48269165994403807
-0.5927789425350583,-0.48291042111456095
-0.5929067643592039,-0.48312918228508384
-0.5930345861833496,-0.4833479434556067
-0.5931624080074951,-0.48356670462612966
-0.5932902298316408,-0.48378546579665244
-0.5934180516557864,-0.4840042269671754
-0.593545873479932,-0.48422298813769826
-0.5936736953040778,-0.4844417493082212
-0.5938015171282233,-0.4846605104787441
-0.593929338952369,-0.484879271649267
-0.5940571607765147,-0.48509803281978986
-0.5941849826006602,-0.48531679399031274
-0.5943128044248059,-0.4855355551608357
-0.5944406262489517,-0.4857543163313586
-0.5945684480730972,-0.4859730775018814
-0.5946962698972429,-0.4861918386724044
-0.5948240917213885,-0.4864105998429272
-0.5949519135455341,-0.4866293610134501
-0.5950797353696797,-0.48684812218397305
-0.5952075571938253,-0.48706688335449594
-0.5953353790179711,-0.4872856445250189
-0.5954632008421167,-0.4875044056955417
-0.5955910226662623,-0.48772316686606465
-0.5955167806684385,-0.4877180659980991
