leftHip,rightHip
-1.4163249179070558,-1.4771990425961317
-1.4164980085021723,-1.4775103915792058
-1.4166710990972886,-1.4778217405622796
-1.4168441896924047,-1.4781330895453535
-1.417017280287521,-1.4784444385284274
-1.4171903708826372,-1.4787557875115016
-1.4173634614777535,-1.4790671364945756
-1.4175365520728698,-1.4793784854776493
-1.4177096426679863,-1.4796898344607234
-1.4178827332631023,-1.4800011834437974
-1.4180558238582186,-1.4803125324268713
-1.4182289144533349,-1.4806238814099455
-1.4184020050484512,-1.4809352303930192
-1.4185750956435674,-1.4812465793760932
-1.4187481862386837,-1.481557928359167
-1.4189212768338,-1.4818692773422413
-1.4190943674289163,-1.4821806263253152
-1.4192674580240325,-1.482491975308389
-1.4194405486191486,-1.4828033242914629
-1.419613639214265,-1.483114673274537
-1.4197867298093814,-1.483426022257611
-1.4199598204044974,-1.483737371240685
-1.420132910999614,-1.4840487202237587
-1.4203060015947302,-1.4843600692068328
-1.4204790921898462,-1.4846714181899068
-1.4206521827849625,-1.4849827671729807
-1.420825273380079,-1.4852941161560544
-1.420998363975195,-1.4856054651391286
-1.4211714545703114,-1.4859168141222026
-1.42082050550627,-1.485225029852678
-1.4204695564422283,-1.4845332455831535
-1.4201186073781866,-1.483841461313629
-1.419767658314145,-1.4831496770441046
-1.4194167092501035,-1.48245789277458
-1.4190657601860621,-1.4817661085050555
-1.4187148111220202,-1.481074324235531
-1.4183638620579788,-1.4803825399660067
-1.4180129129939372,-1.479690755696482
-1.4176619639298955,-1.4789989714269576
-1.417311014865854,-1.478307187157433
-1.4169600658018124,-1.4776154028879087
-1.416609116737771,-1.476923618618384
-1.4162581676737291,-1.4762318343488596
-1.4159072186096877,-1.475540050079335
-1.4155562695456463,-1.4748482658098105
-1.4152053204816044,-1.4741564815402861
-1.414854371417563,-1.4734646972707617
-1.4145034223535213,-1.472772913001237
-1.41415247328948,-1.4720811287317126
-1.4138015242254383,-1.471389344462188
-1.4134505751613966,-1.4706975601926637
-1.4130996260973552,-1.470005775923139
-1.4127486770333135,-1.4693139916536144
-1.4123977279692719,-1.46862220738409
-1.4120467789052304,-1.4679304231145656
-1.4116958298411888,-1.4672386388450411
-1.4113448807771471,-1.4665468545755167
-1.4109939317131057,-1.465855070305992
-1.410642982649064,-1.4651632860364674
-1.4102920335850224,-1.464471501766943
-1.4099410845209808,-1.4637797174974185
-1.4095901354569393,-1.463087933227894
-1.4092391863928977,-1.4623961489583697
-1.408888237328856,-1.461704364688845
-1.4085372882648146,-1.4610125804193206
-1.408186339200773,-1.4603207961497962
-1.4078353901367313,-1.4596290118802715
-1.4074844410726897,-1.458937227610747
-1.4071334920086482,-1.4582454433412226
-1.4067825429446066,-1.457553659071698
-1.4064315938805652,-1.4568618748021736
-1.4060806448165235,-1.4561700905326491
-1.4057296957524819,-1.4554783062631245
-1.4053787466884402,-1.4547865219936
-1.4050277976243986,-1.4540947377240756
-1.4046768485603571,-1.453402953454551
-1.4043258994963157,-1.4527111691850265
-1.403974950432274,-1.452019384915502
-1.4036240013682324,-1.4513276006459774
-1.4032730523041907,-1.450635816376453
-1.4029221032401493,-1.4499440321069286
-1.4025711541761077,-1.449252247837404
-1.402220205112066,-1.4485604635678795
-1.4018692560480246,-1.447868679298355
-1.401518306983983,-1.4471768950288304
-1.4011673579199413,-1.446485110759306
-1.4008164088558996,-1.4457933264897815
-1.4004654597918582,-1.4451015422202569
-1.4001145107278166,-1.4444097579507327
-1.399763561663775,-1.443717973681208
-1.3994126125997335,-1.4430261894116834
-1.3990616635356918,-1.4423344051421592
-1.3987107144716502,-1.4416426208726345
-1.3983597654076085,-1.44095083660311
-1.398008816343567,-1.4402590523335856
-1.3976578672795257,-1.439567268064061
-1.397306918215484,-1.4388754837945366
-1.3969559691514424,-1.4381836995250121
-1.3966050200874007,-1.4374919152554875
-1.3962540710233593,-1.4368001309859628
-1.3959031219593174,-1.4361083467164386
-1.395552172895276,-1.435416562446914
-1.3952012238312346,-1.4347247781773895
-1.394850274767193,-1.4340329939078649
-1.3944993257031513,-1.4333412096383404
-1.3941483766391096,-1.432649425368816
-1.3937974275750682,-1.4319576410992916
-1.3934464785110268,-1.431265856829767
-1.393095529446985,-1.4305740725602425
-1.3927445803829435,-1.429882288290718
-1.3923936313189018,-1.4291905040211936
-1.3920426822548602,-1.428498719751669
-1.3916917331908187,-1.4278069354821445
-1.391340784126777,-1.42711515121262
-1.3909898350627357,-1.4264233669430957
-1.3906388859986938,-1.425731582673571
-1.3902879369346524,-1.4250397984040466
-1.389936987870611,-1.424348014134522
-1.389586038806569,-1.4236562298649975
-1.3892350897425276,-1.422964445595473
-1.388884140678486,-1.4222726613259487
-1.3885331916144443,-1.421580877056424
-1.388182242550403,-1.4208890927868996
-1.3878312934863613,-1.420197308517375
-1.3874803444223198,-1.4195055242478505
-1.387129395358278,-1.418813739978326
-1.3867784462942365,-1.4181219557088014
-1.3854084313069461,-1.4178180303733259
-1.3840384163196557,-1.4175141050378501
-1.3826684013323653,-1.4172101797023746
-1.3812983863450752,-1.416906254366899
-1.3799283713577848,-1.4166023290314234
-1.3785583563704942,-1.416298403695948
-1.377188341383204,-1.4159944783604723
-1.3758183263959136,-1.4156905530249968
-1.3744483114086234,-1.415386627689521
-1.3730782964213328,-1.4150827023540455
-1.3717082814340424,-1.4147787770185698
-1.3703382664467523,-1.4144748516830943
-1.3689682514594619,-1.4141709263476185
-1.3675982364721715,-1.413867001012143
-1.366228221484881,-1.4135630756766673
-1.3648582064975907,-1.4132591503411918
-1.3634881915103003,-1.412955225005716
-1.36211817652301,-1.4126512996702405
-1.3607481615357198,-1.412347374334765
-1.3593781465484294,-1.4120434489992895
-1.3580081315611388,-1.4117395236638137
-1.3566381165738486,-1.4114355983283382
-1.3552681015865582,-1.4111316729928625
-1.3538980865992678,-1.410827747657387
-1.3525280716119774,-1.4105238223219112
-1.351158056624687,-1.4102198969864357
-1.3497880416373969,-1.40991597165096
-1.3484180266501062,-1.4096120463154844
-1.347048011662816,-1.409308120980009
-1.3456779966755257,-1.4090041956445332
-1.3443079816882353,-1.4087002703090576
-1.342937966700945,-1.408396344973582
-1.3415679517136545,-1.4080924196381064
-1.3401979367263641,-1.4077884943026309
-1.3388279217390737,-1.4074845689671551
-1.3374579067517836,-1.4071806436316796
-1.336087891764493,-1.4068767182962039
-1.3347178767772028,-1.4065727929607283
-1.3333478617899124,-1.4062688676252528
-1.331977846802622,-1.405964942289777
-1.3306078318153318,-1.4056610169543013
-1.3292378168280412,-1.4053570916188258
-1.3278678018407508,-1.4050531662833503
-1.3264977868534604,-1.4047492409478748
-1.3251277718661703,-1.404445315612399
-1.3237577568788799,-1.4041413902769233
-1.3223877418915895,-1.4038374649414478
-1.321017726904299,-1.4035335396059723
-1.3196477119170087,-1.4032296142704968
-1.3182776969297185,-1.402925688935021
-1.316907681942428,-1.4026217635995455
-1.3155376669551377,-1.4023178382640697
-1.3141676519678471,-1.4020139129285942
-1.312797636980557,-1.4017099875931187
-1.3114276219932666,-1.4014060622576432
-1.3100576070059762,-1.4011021369221675
-1.3086875920186858,-1.4007982115866917
-1.3073175770313954,-1.4004942862512162
-1.3059475620441052,-1.4001903609157407
-1.3045775470568146,-1.399886435580265
-1.3032075320695244,-1.3995825102447894
-1.3018375170822338,-1.3992785849093137
-1.3004675020949437,-1.3989746595738382
-1.2990974871076533,-1.3986707342383626
-1.2977274721203629,-1.398366808902887
-1.2963574571330725,-1.3980628835674112
-1.294987442145782,-1.3977589582319356
-1.293617427158492,-1.3974550328964601
-1.2922474121712013,-1.3971511075609846
-1.2908773971839111,-1.3968471822255089
-1.2895073821966208,-1.3965432568900333
-1.2881373672093304,-1.3962393315545576
-1.28676735222204,-1.395935406219082
-1.2853973372347496,-1.3956314808836066
-1.2840273222474592,-1.3953275555481308
-1.2826573072601688,-1.3950236302126553
-1.2812872922728786,-1.3947197048771796
-1.279917277285588,-1.394415779541704
-1.2785472622982978,-1.3941118542062283
-1.2771772473110075,-1.3938079288707528
-1.275807232323717,-1.393504003535277
-1.274437217336427,-1.3932000781998015
-1.2730672023491363,-1.3928961528643258
-1.271697187361846,-1.3925922275288505
-1.2703271723745557,-1.3922883021933747
-1.2689571573872651,-1.3919843768578992
-1.267587142399975,-1.3916804515224235
-1.2662171274126846,-1.391376526186948
-1.2648471124253942,-1.3910726008514722
-1.2634770974381038,-1.3907686755159967
-1.2621070824508134,-1.390464750180521
-1.2607370674635232,-1.3901608248450454
-1.2593670524762328,-1.3898568995095697
-1.2579970374889422,-1.3895529741740942
-1.256627022501652,-1.3892490488386184
-1.2552570075143616,-1.3889451235031431
-1.2538869925270713,-1.3886411981676674
-1.2525169775397809,-1.3883372728321919
-1.2519516586887127,-1.3872820077501382
-1.2513863398376448,-1.3862267426680845
-1.2508210209865769,-1.3851714775860309
-1.2502557021355087,-1.3841162125039772
-1.2496903832844408,-1.3830609474219235
-1.2491250644333727,-1.3820056823398699
-1.2485597455823045,-1.3809504172578162
-1.2479944267312366,-1.3798951521757628
-1.2474291078801687,-1.378839887093709
-1.2468637890291006,-1.3777846220116554
-1.2462984701780324,-1.3767293569296017
-1.2457331513269643,-1.3756740918475483
-1.2451678324758966,-1.3746188267654946
-1.2446025136248284,-1.373563561683441
-1.2440371947737603,-1.372508296601387
-1.2434718759226924,-1.3714530315193336
-1.2429065570716245,-1.37039776643728
-1.2423412382205563,-1.3693425013552263
-1.2417759193694882,-1.3682872362731726
-1.2412106005184202,-1.367231971191119
-1.2406452816673523,-1.3661767061090653
-1.2400799628162842,-1.3651214410270118
-1.239514643965216,-1.3640661759449582
-1.2389493251141481,-1.3630109108629045
-1.23838400626308,-1.361955645780851
-1.237818687412012,-1.3609003806987974
-1.237253368560944,-1.3598451156167437
-1.236688049709876,-1.35878985053469
-1.2361227308588079,-1.3577345854526364
-1.23555741200774,-1.3566793203705827
-1.2349920931566718,-1.355624055288529
-1.2344267743056039,-1.3545687902064754
-1.2338614554545357,-1.3535135251244217
-1.2332961366034678,-1.352458260042368
-1.2327308177523997,-1.3514029949603146
-1.2321654989013315,-1.350347729878261
-1.2316001800502636,-1.3492924647962072
-1.2310348611991957,-1.3482371997141536
-1.2304695423481276,-1.3471819346321
-1.2299042234970594,-1.3461266695500465
-1.2293389046459915,-1.3450714044679928
-1.2287735857949236,-1.3440161393859391
-1.2282082669438554,-1.3429608743038854
-1.2276429480927873,-1.3419056092218318
-1.2270776292417194,-1.340850344139778
-1.2265123103906515,-1.3397950790577244
-1.2259469915395833,-1.3387398139756708
-1.2253816726885152,-1.337684548893617
-1.2248163538374472,-1.3366292838115634
-1.2242510349863793,-1.33557401872951
-1.2236857161353112,-1.334518753647456
-1.223120397284243,-1.3334634885654026
-1.222555078433175,-1.332408223483349
-1.2219897595821072,-1.3313529584012955
-1.221424440731039,-1.3302976933192419
-1.220859121879971,-1.3292424282371882
-1.220293803028903,-1.3281871631551345
-1.2197284841778349,-1.3271318980730809
-1.219163165326767,-1.3260766329910272
-1.2185978464756988,-1.3250213679089735
-1.2180325276246309,-1.3239661028269198
-1.2174672087735627,-1.3229108377448662
-1.2169018899224948,-1.3218555726628127
-1.2163365710714267,-1.320800307580759
-1.2157712522203585,-1.3197450424987052
-1.2152059333692906,-1.3186897774166517
-1.2146406145182227,-1.317634512334598
-1.2140752956671546,-1.3165792472525444
-1.2135099768160864,-1.3155239821704907
-1.2129446579650185,-1.3144687170884373
-1.2123793391139506,-1.3134134520063836
-1.2118140202628824,-1.31235818692433
-1.2112487014118145,-1.3113029218422763
-1.2106833825607464,-1.3102476567602226
-1.2101180637096784,-1.309192391678169
-1.2095527448586103,-1.3081371265961153
-1.2089874260075422,-1.3070818615140618
-1.2084221071564742,-1.306026596432008
-1.207856788305406,-1.3049713313499542
-1.2072914694543382,-1.303916066267901
-1.20672615060327,-1.3028608011858471
-1.2061608317522021,-1.3018055361037935
-1.2055955129011342,-1.3007502710217398
-1.205030194050066,-1.2996950059396861
-1.204464875198998,-1.2986397408576327
-1.20389955634793,-1.297584475775579
-1.2033342374968619,-1.2965292106935253
-1.202768918645794,-1.2954739456114717
-1.202203599794726,-1.294418680529418
-1.2016382809436579,-1.2933634154473646
-1.2010729620925897,-1.2923081503653109
-1.2005076432415216,-1.291252885283257
-1.199942324390454,-1.2901976202012033
-1.1993770055393858,-1.2891423551191499
-1.1988116866883176,-1.2880870900370962
-1.1982463678372495,-1.2870318249550425
-1.1976810489861816,-1.2859765598729889
-1.1971157301351136,-1.2849212947909352
-1.1973541794507543,-1.2843325144291482
-1.197592628766395,-1.2837437340673614
-1.1978310780820358,-1.2831549537055744
-1.1980695273976767,-1.2825661733437876
-1.1983079767133173,-1.2819773929820004
-1.198546426028958,-1.2813886126202136
-1.1987848753445989,-1.2807998322584266
-1.1990233246602395,-1.2802110518966399
-1.1992617739758804,-1.2796222715348526
-1.1995002232915213,-1.2790334911730659
-1.1997386726071617,-1.2784447108112789
-1.1999771219228026,-1.2778559304494919
-1.2002155712384432,-1.277267150087705
-1.2004540205540841,-1.2766783697259179
-1.200692469869725,-1.276089589364131
-1.2009309191853654,-1.275500809002344
-1.2011693685010063,-1.2749120286405573
-1.2014078178166472,-1.2743232482787703
-1.2016462671322878,-1.2737344679169833
-1.2018847164479287,-1.2731456875551963
-1.2021231657635694,-1.2725569071934095
-1.20236161507921,-1.2719681268316223
-1.202600064394851,-1.2713793464698355
-1.2028385137104916,-1.2707905661080485
-1.2030769630261324,-1.2702017857462615
-1.203315412341773,-1.2696130053844747
-1.2035538616574137,-1.2690242250226877
-1.2037923109730546,-1.2684354446609007
-1.2040307602886953,-1.2678466642991137
-1.2042692096043361,-1.2672578839373267
-1.2045076589199768,-1.26666910357554
-1.2047461082356177,-1.266080323213753
-1.2049845575512583,-1.265491542851966
-1.2052230068668992,-1.2649027624901792
-1.2054614561825399,-1.2643139821283922
-1.2056999054981805,-1.2637252017666052
-1.2059383548138214,-1.2631364214048182
-1.206176804129462,-1.2625476410430312
-1.206415253445103,-1.2619588606812444
-1.2066537027607436,-1.2613700803194572
-1.2068921520763842,-1.2607812999576704
-1.207130601392025,-1.2601925195958834
-1.207369050707666,-1.2596037392340964
-1.2076075000233066,-1.2590149588723096
-1.2078459493389473,-1.2584261785105226
-1.2080843986545882,-1.2578373981487356
-1.208322847970229,-1.2572486177869489
-1.2085612972858697,-1.2566598374251619
-1.2087997466015103,-1.2560710570633749
-1.209038195917151,-1.2554822767015879
-1.2092766452327919,-1.2548934963398009
-1.2095150945484325,-1.254304715978014
-1.2097535438640734,-1.253715935616227
-1.209991993179714,-1.25312715525444
-1.2102304424953547,-1.2525383748926533
-1.2104688918109958,-1.251949594530866
-1.2107073411266365,-1.2513608141690793
-1.2109457904422771,-1.2507720338072925
-1.211184239757918,-1.2501832534455053
-1.2114226890735587,-1.2495944730837183
-1.2116611383891993,-1.2490056927219313
-1.2118995877048402,-1.2484169123601445
-1.2121380370204808,-1.2478281319983575
-1.2123764863361217,-1.2472393516365705
-1.2126149356517624,-1.2466505712747837
-1.2128533849674032,-1.2460617909129967
-1.213091834283044,-1.2454730105512097
-1.2133302835986846,-1.244884230189423
-1.2135687329143252,-1.244295449827636
-1.2138071822299663,-1.243706669465849
-1.214045631545607,-1.243117889104062
-1.2142840808612476,-1.242529108742275
-1.2145225301768885,-1.2419403283804882
-1.2147609794925291,-1.2413515480187012
-1.2149994288081698,-1.2407627676569142
-1.2152378781238107,-1.2401739872951272
-1.2154763274394513,-1.2395852069333402
-1.2157147767550922,-1.2389964265715534
-1.2159532260707329,-1.2384076462097664
-1.2161916753863737,-1.2378188658479794
-1.2164301247020146,-1.2372300854861926
-1.216668574017655,-1.2366413051244054
-1.216907023333296,-1.2360525247626186
-1.2171454726489366,-1.2354637444008316
-1.2173839219645775,-1.2348749640390448
-1.217622371280218,-1.2342861836772578
-1.2178608205958588,-1.2336974033154706
-1.2180992699114996,-1.2331086229536838
-1.2183377192271405,-1.2325198425918968
-1.2185761685427812,-1.23193106223011
-1.2188146178584218,-1.231342281868323
-1.2190530671740627,-1.230753501506536
-1.2192915164897034,-1.230164721144749
-1.2195299658053442,-1.2295759407829623
-1.219768415120985,-1.2289871604211753
-1.2200068644366255,-1.2283983800593883
-1.2202453137522664,-1.2278095996976013
-1.2204837630679073,-1.2272208193358143
-1.2189889419201514,-1.2268161594671372
-1.2174941207723957,-1.2264114995984599
-1.21599929962464,-1.2260068397297825
-1.2145044784768844,-1.2256021798611054
-1.2130096573291285,-1.225197519992428
-1.2115148361813728,-1.2247928601237508
-1.2100200150336171,-1.2243882002550734
-1.2085251938858612,-1.2239835403863963
-1.2070303727381058,-1.223578880517719
-1.2055355515903499,-1.2231742206490417
-1.204040730442594,-1.2227695607803644
-1.2025459092948385,-1.2223649009116873
-1.2010510881470826,-1.22196024104301
-1.199556266999327,-1.2215555811743326
-1.1980614458515713,-1.2211509213056555
-1.1965666247038156,-1.220746261436978
-1.19507180355606,-1.2203416015683008
-1.193576982408304,-1.2199369416996235
-1.1920821612605483,-1.2195322818309464
-1.1905873401127927,-1.219127621962269
-1.1890925189650368,-1.2187229620935918
-1.187597697817281,-1.2183183022249144
-1.1861028766695254,-1.2179136423562373
-1.1846080555217697,-1.21750898248756
-1.183113234374014,-1.2171043226188827
-1.1816184132262582,-1.2166996627502054
-1.1801235920785025,-1.216295002881528
-1.1786287709307468,-1.215890343012851
-1.177133949782991,-1.2154856831441736
-1.1756391286352352,-1.2150810232754963
-1.1741443074874796,-1.2146763634068192
-1.1726494863397239,-1.2142717035381418
-1.1711546651919682,-1.2138670436694645
-1.1696598440442123,-1.2134623838007874
-1.1681650228964566,-1.21305772393211
-1.1666702017487007,-1.2126530640634328
-1.165175380600945,-1.2122484041947554
-1.1636805594531894,-1.211843744326078
-1.1621857383054337,-1.211439084457401
-1.160690917157678,-1.2110344245887237
-1.1591960960099223,-1.2106297647200464
-1.1577012748621667,-1.2102251048513692
-1.1562064537144108,-1.209820444982692
-1.154711632566655,-1.2094157851140146
-1.1532168114188994,-1.2090111252453375
-1.1517219902711435,-1.20860646537666
-1.1502271691233878,-1.2082018055079828
-1.1487323479756322,-1.2077971456393055
-1.1472375268278765,-1.2073924857706282
-1.1457427056801208,-1.206987825901951
-1.144247884532365,-1.2065831660332738
-1.1427530633846092,-1.2061785061645964
-1.1412582422368533,-1.2057738462959193
-1.1397634210890977,-1.205369186427242
-1.138268599941342,-1.2049645265585647
-1.1367737787935863,-1.2045598666898873
-1.1352789576458306,-1.20415520682121
-1.133784136498075,-1.203750546952533
-1.132289315350319,-1.2033458870838556
-1.1307944942025634,-1.2029412272151783
-1.1292996730548077,-1.2025365673465012
-1.1278048519070518,-1.2021319074778238
-1.1263100307592961,-1.2017272476091465
-1.1248152096115405,-1.2013225877404694
-1.1233203884637848,-1.2009179278717919
-1.1218255673160291,-1.2005132680031148
-1.1203307461682732,-1.2001086081344374
-1.1188359250205175,-1.19970394826576
-1.1173411038727619,-1.199299288397083
-1.1158462827250062,-1.1988946285284057
-1.1143514615772503,-1.1984899686597283
-1.1128566404294946,-1.1980853087910512
-1.111361819281739,-1.197680648922374
-1.1098669981339833,-1.1972759890536966
-1.1083721769862276,-1.1968713291850195
-1.1068773558384717,-1.196466669316342
-1.105382534690716,-1.1960620094476648
-1.1038877135429601,-1.1956573495789875
-1.1023928923952044,-1.1952526897103104
-1.1008980712474488,-1.194848029841633
-1.099403250099693,-1.1944433699729557
-1.0979084289519374,-1.1940387101042784
-1.0964136078041815,-1.1936340502356013
-1.0949187866564258,-1.1932293903669238
-1.0934239655086702,-1.1928247304982467
-1.0919291443609145,-1.1924200706295696
-1.0904343232131588,-1.1920154107608922
-1.088939502065403,-1.191610750892215
-1.0874446809176472,-1.1912060910235376
-1.0859498597698916,-1.1908014311548605
-1.0844550386221359,-1.190396771286183
-1.08296021747438,-1.1899921114175058
-1.0814653963266243,-1.1895874515488285
-1.0799705751788686,-1.1891827916801514
-1.078475754031113,-1.1887781318114738
-1.076980932883357,-1.1883734719427967
-1.0754861117356014,-1.1879688120741194
-1.0739912905878457,-1.187564152205442
-1.0725080068117678,-1.1873655730492336
-1.0710247230356902,-1.1871669938930252
-1.0695414392596123,-1.1869684147368165
-1.0680581554835344,-1.1867698355806082
-1.0665748717074568,-1.1865712564243995
-1.065091587931379,-1.1863726772681908
-1.0636083041553013,-1.1861740981119824
-1.0621250203792234,-1.185975518955774
-1.0606417366031455,-1.1857769397995652
-1.0591584528270679,-1.1855783606433568
-1.0576751690509902,-1.1853797814871483
-1.0561918852749124,-1.1851812023309396
-1.0547086014988345,-1.1849826231747311
-1.0532253177227568,-1.1847840440185224
-1.051742033946679,-1.1845854648623142
-1.0502587501706013,-1.1843868857061055
-1.0487754663945235,-1.1841883065498968
-1.0472921826184456,-1.1839897273936884
-1.045808898842368,-1.1837911482374799
-1.04432561506629,-1.1835925690812714
-1.0428423312902124,-1.183393989925063
-1.0413590475141346,-1.1831954107688543
-1.0398757637380567,-1.1829968316126456
-1.038392479961979,-1.182798252456437
-1.0369091961859012,-1.1825996733002286
-1.0354259124098233,-1.1824010941440202
-1.0339426286337456,-1.1822025149878115
-1.032459344857668,-1.182003935831603
-1.0309760610815901,-1.1818053566753943
-1.0294927773055123,-1.1816067775191859
-1.0280094935294346,-1.1814081983629774
-1.0265262097533567,-1.181209619206769
-1.0250429259772789,-1.1810110400505602
-1.0235596422012012,-1.1808124608943518
-1.0220763584251233,-1.180613881738143
-1.0205930746490455,-1.1804153025819346
-1.0191097908729678,-1.1802167234257261
-1.0176265070968902,-1.1800181442695175
-1.0161432233208123,-1.179819565113309
-1.0146599395447344,-1.1796209859571003
-1.0131766557686568,-1.1794224068008918
-1.0116933719925791,-1.1792238276446834
-1.0102100882165013,-1.179025248488475
-1.0087268044404234,-1.1788266693322664
-1.0072435206643457,-1.1786280901760577
-1.0057602368882679,-1.178429511019849
-1.00427695311219,-1.1782309318636406
-1.0027936693361124,-1.1780323527074321
-1.0013103855600345,-1.1778337735512237
-0.9998271017839567,-1.1776351943950152
-0.998343818007879,-1.1774366152388065
-0.9968605342318011,-1.1772380360825978
-0.9953772504557235,-1.1770394569263893
-0.9938939666796457,-1.1768408777701809
-0.9924106829035678,-1.1766422986139724
-0.9909273991274901,-1.1764437194577637
-0.9894441153514124,-1.1762451403015552
-0.9879608315753345,-1.1760465611453468
-0.9864775477992567,-1.175847981989138
-0.9849942640231789,-1.1756494028329296
-0.9835109802471012,-1.1754508236767212
-0.9820276964710234,-1.1752522445205125
-0.9805444126949456,-1.175053665364304
-0.9790611289188678,-1.1748550862080953
-0.9775778451427901,-1.1746565070518868
-0.9760945613667122,-1.1744579278956784
-0.9746112775906345,-1.1742593487394697
-0.9731279938145567,-1.1740607695832612
-0.9716447100384789,-1.1738621904270528
-0.9701614262624012,-1.173663611270844
-0.9686781424863233,-1.1734650321146356
-0.9671948587102456,-1.1732664529584271
-0.9657115749341678,-1.1730678738022187
-0.96422829115809,-1.17286929464601
-0.9627450073820123,-1.1726707154898013
-0.9612617236059345,-1.1724721363335928
-0.9597784398298567,-1.1722735571773844
-0.9582951560537789,-1.1720749780211757
-0.9568118722777013,-1.1718763988649672
-0.9553285885016234,-1.1716778197087587
-0.9538453047255456,-1.1714792405525503
-0.9523620209494679,-1.1712806613963416
-0.95087873717339,-1.171082082240133
-0.9493954533973123,-1.1708835030839246
-0.9479121696212345,-1.170684923927716
-0.9464288858451567,-1.1704863447715075
-0.944945602069079,-1.170287765615299
-0.9434623182930011,-1.1700891864590903
-0.9419790345169233,-1.1698906073028819
-0.9404957507408456,-1.1696920281466734
-0.9390124669647678,-1.1694934489904647
-0.93752918318869,-1.169294869834256
-0.9360458994126123,-1.1690962906780478
-0.9345626156365344,-1.168897711521839
-0.9330793318604567,-1.1686991323656306
-0.931596048084379,-1.168500553209422
-0.9301127643083011,-1.1683019740532135
-0.9286294805322234,-1.168103394897005
-0.9301775862015522,-1.167711374911433
-0.9317256918708812,-1.1673193549258611
-0.93327379754021,-1.1669273349402893
-0.9348219032095387,-1.1665353149547175
-0.9363700088788677,-1.1661432949691457
-0.9379181145481965,-1.1657512749835737
-0.9394662202175253,-1.1653592549980019
-0.9410143258868543,-1.16496723501243
-0.9425624315561831,-1.164575215026858
-0.944110537225512,-1.1641831950412862
-0.9456586428948408,-1.1637911750557146
-0.9472067485641696,-1.1633991550701426
-0.9487548542334985,-1.1630071350845708
-0.9503029599028274,-1.162615115098999
-0.9518510655721563,-1.162223095113427
-0.9533991712414852,-1.161831075127855
-0.954947276910814,-1.1614390551422833
-0.9564953825801428,-1.1610470351567113
-0.9580434882494717,-1.1606550151711394
-0.9595915939188006,-1.1602629951855676
-0.9611396995881294,-1.1598709751999958
-0.9626878052574583,-1.159478955214424
-0.9642359109267872,-1.159086935228852
-0.965784016596116,-1.1586949152432804
-0.967332122265445,-1.1583028952577084
-0.9688802279347737,-1.1579108752721365
-0.9704283336041025,-1.1575188552865645
-0.9719764392734315,-1.1571268353009927
-0.9735245449427603,-1.1567348153154209
-0.9750726506120893,-1.156342795329849
-0.976620756281418,-1.155950775344277
-0.9781688619507469,-1.1555587553587054
-0.9797169676200759,-1.1551667353731334
-0.9812650732894046,-1.1547747153875616
-0.9828131789587334,-1.1543826954019898
-0.9843612846280624,-1.1539906754164178
-0.9859093902973912,-1.153598655430846
-0.98745749596672,-1.1532066354452741
-0.9890056016360489,-1.152814615459702
-0.9905537073053778,-1.1524225954741305
-0.9921018129747067,-1.1520305754885585
-0.9936499186440355,-1.1516385555029867
-0.9951980243133643,-1.1512465355174148
-0.9967461299826933,-1.1508545155318428
-0.9982942356520221,-1.1504624955462712
-0.9998423413213511,-1.1500704755606992
-1.0013904469906798,-1.1496784555751272
-1.0029385526600088,-1.1492864355895556
-1.0044866583293375,-1.1488944156039835
-1.0060347639986664,-1.1485023956184117
-1.0075828696679952,-1.14811037563284
-1.009130975337324,-1.1477183556472679
-1.010679081006653,-1.1473263356616963
-1.0122271866759818,-1.1469343156761242
-1.0137752923453107,-1.1465422956905522
-1.0153233980146394,-1.1461502757049806
-1.0168715036839684,-1.1457582557194086
-1.0184196093532973,-1.1453662357338368
-1.0199677150226263,-1.144974215748265
-1.021515820691955,-1.1445821957626932
-1.0230639263612837,-1.1441901757771213
-1.0246120320306127,-1.1437981557915493
-1.0261601376999416,-1.1434061358059775
-1.0277082433692706,-1.1430141158204057
-1.0292563490385993,-1.1426220958348337
-1.0308044547079283,-1.142230075849262
-1.032352560377257,-1.14183805586369
-1.033900666046586,-1.1414460358781182
-1.0354487717159147,-1.1410540158925464
-1.0369968773852436,-1.1406619959069744
-1.0385449830545725,-1.1402699759214026
-1.0400930887239013,-1.1398779559358307
-1.0416411943932302,-1.139485935950259
-1.0431893000625592,-1.1390939159646871
-1.044737405731888,-1.138701895979115
-1.0462855114012166,-1.1383098759935433
-1.0478336170705456,-1.1379178560079715
-1.0493817227398745,-1.1375258360223994
-1.0509298284092035,-1.1371338160368276
-1.0524779340785322,-1.1367417960512558
-1.0540260397478611,-1.136349776065684
-1.0555741454171899,-1.1359577560801122
-1.0571222510865188,-1.1355657360945401
-1.0586703567558478,-1.1351737161089683
-1.0602184624251765,-1.1347816961233965
-1.0617665680945054,-1.1343896761378245
-1.0633146737638342,-1.1339976561522527
-1.064862779433163,-1.1336056361666809
-1.0664108851024918,-1.133213616181109
-1.0679589907718208,-1.1328215961955372
-1.0695070964411497,-1.1324295762099654
-1.0710552021104787,-1.1320375562243934
-1.0726033077798074,-1.1316455362388216
-1.0741514134491361,-1.1312535162532495
-1.075699519118465,-1.1308614962676777
-1.077247624787794,-1.1304694762821061
-1.078795730457123,-1.130077456296534
-1.0803438361264517,-1.1296854363109623
